"IDENTIFIER","ENTITY.ID","PMID","QUALIFIER","HGNC.ID","ENTREZ.ID","GENE.SYMBOL.HUMAN"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8324","441608","OR5B3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8320","390186","OR5B10P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15432","390191","OR5B12"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15265","81215","OR5B15P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15267","219965","OR5B17"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15269","81211","OR5B19P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19616","219968","OR5B21"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15270","81210","OR5BA1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15271","81209","OR5BB1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15272","81208","OR5BC1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14843","79483","OR5BD1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15273","81207","OR5BE1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15407","81075","OR5BH1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15434","81047","OR5BJ1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14817","401718","OR5BK1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15275","81205","OR5BL1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8236","441295","OR2A9P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15276","81204","OR5BN1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:29194","504181","OR5BN2P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15277","81203","OR5BP1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15278","81202","OR5BQ1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15279","81201","OR5BR1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19562","392138","OR2A25"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19629","282790","OR5BT1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31230","402317","OR2A42"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14749","79313","OR2AD1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15087","81392","OR2AE1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14719","79331","OR2AF1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15142","144125","OR2AG1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15143","338755","OR2AG2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15144","81336","OR2AH1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15063","134082","OR2AI1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15001","127608","OR2AJ1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19569","391191","OR2AK2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14712","79547","OR2AL1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15113","81366","OR2AM1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31247","403235","OR2AO1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15335","121129","OR2AP1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15003","81474","OR2AQ1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15004","81473","OR2AS1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31248","403236","OR2AS2P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15145","390225","OR2AT1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14753","79309","OR5H3P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14763","79299","OR5H4P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14765","79297","OR5H5P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14767","79295","OR5H6"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14771","79291","OR5H7P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14773","79289","OR5H8"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31286","403273","OR5H14"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31287","403274","OR5H15"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8347","10798","OR5I1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8348","401687","OR5J1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19612","282775","OR5J2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31289","403276","OR5J7P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8349","26339","OR5K1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14774","402135","OR5K2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31290","403277","OR5K3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31291","403278","OR5K4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8350","219437","OR5L1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8351","26338","OR5L2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8352","390168","OR5M1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14803","79523","OR5M2P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14806","219482","OR5M3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14808","79518","OR5M4P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14810","390166","OR5M5P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14814","79512","OR5M6P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14818","79508","OR5M7P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14846","219484","OR5M8"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15294","390162","OR5M9"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15290","390167","OR5M10"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15291","219487","OR5M11"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15292","81188","OR5M12P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15293","81187","OR5M13P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15057","81421","OR5M14P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14779","79283","OR5P1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14783","120065","OR5P2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14784","120066","OR5P3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15295","81185","OR5P4P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14841","219479","OR5R1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15040","391496","OR5S1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14821","390155","OR5T1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15296","219464","OR5T2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15297","390154","OR5T3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:13972","81696","OR5V1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15298","81182","OR5W1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15299","390148","OR5W2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8161","341276","OR10A2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8162","26496","OR10A3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15130","283297","OR10A4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15131","144124","OR10A5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15132","390093","OR10A6"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15329","121364","OR10A7"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14989","81487","OR10AA1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14804","390091","OR10AB1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14758","392133","OR10AC1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14819","121275","OR10AD1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14990","81486","OR10AE1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31235","403223","OR10AE3P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19606","282769","OR10AF1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19607","282770","OR10AG1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19647","402246","OR10AH1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31236","403224","OR10AK1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8163","401903","OR10B1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8165","442194","OR10C1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8166","26541","OR10D1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8168","26497","OR10D3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14770","390266","OR10D4P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14838","79488","OR10D5P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31256","127068","OR2T34"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8170","26534","OR10G2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8171","26533","OR10G3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14809","390264","OR10G4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14811","79515","OR10G5P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14836","79490","OR10G6"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14842","390265","OR10G7"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14845","219869","OR10G8"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15129","219870","OR10G9"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8172","26539","OR10H1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8173","26538","OR10H2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8174","26532","OR10H3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15388","126541","OR10H4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15389","284433","OR10H5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8175","26476","OR10J1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14991","391117","OR10J2P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14992","441911","OR10J3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15408","391121","OR10J4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14993","127385","OR10J5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14994","401973","OR10J6P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19637","391119","OR10J7P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19638","343409","OR10J8P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19639","391120","OR10J9P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14693","391109","OR10K1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14826","391107","OR10K2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14689","390267","OR10N1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15378","121130","OR10P1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15134","219960","OR10Q1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15135","81345","OR10Q2P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14813","79513","OR10R1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14820","343406","OR10R2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14829","391110","OR10R3P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14807","219873","OR10S1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14812","79514","OR10T1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14816","128360","OR10T2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15332","390318","OR10U1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15136","390201","OR10V1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8458","346708","OR7E8P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8381","10823","OR7E10P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8382","10822","OR7E11P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8383","10821","OR7E12P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8384","10820","OR7E13P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8385","10819","OR7E14P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8386","8588","OR7E15P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8387","26473","OR7E16P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8389","390885","OR7E18P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8390","26651","OR7E19P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8393","9432","OR7E21P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8394","9431","OR7E22P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8395","391279","OR7E23P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8396","26648","OR7E24"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8397","26647","OR7E25P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8398","401637","OR7E26P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8400","26645","OR7E28P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8401","26644","OR7E29P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8404","375601","OR7E31P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8406","26640","OR7E33P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8408","391632","OR7E35P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8409","26637","OR7E36P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8410","100506759","OR7E37P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8411","389537","OR7E38P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8412","253933","OR7E39P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8415","8583","OR7E41P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8417","26475","OR7E43P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8420","402077","OR7E46P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8421","26628","OR7E47P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8428","26478","OR7E53P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8430","391548","OR7E55P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8434","402249","OR7E59P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8438","26479","OR7E62P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8442","26614","OR7E66P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14688","391630","OR7E83P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14690","390288","OR7E84P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14692","442105","OR7E85P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14694","442104","OR7E86P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14709","8586","OR7E87P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14730","79540","OR7E89P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14733","79537","OR7E90P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14747","79315","OR7E91P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14780","79282","OR7E93P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14789","79273","OR7E94P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14815","401450","OR7E96P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14834","79492","OR7E97P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15059","81419","OR7E99P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15048","81430","OR7E100P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15342","81138","OR7E101P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15043","400984","OR7E102P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19587","282754","OR7E103P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15343","81137","OR7E104P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15364","81116","OR7E105P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15365","81115","OR7E106P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15117","81363","OR7E108P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15118","401540","OR7E109P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15126","81354","OR7E110P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15344","81136","OR7E111P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15127","81353","OR7E115P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15122","81358","OR7E116P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3020","1812","DRD1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15049","402133","OR7E121P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15050","81428","OR7E122P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15098","389616","OR7E125P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3026","1816","DRD5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:5182","3269","HRH1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:5183","3274","HRH2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:5184","11255","HRH3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:17383","59340","HRH4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:277","148","ADRA1A"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19618","390215","OR7E145P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19642","282801","OR7E148P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19589","282756","OR7E149P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31309","403296","OR7E154P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:283","152","ADRA2C"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:285","153","ADRB1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:286","154","ADRB2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:288","155","ADRB3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1950","1128","CHRM1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1951","1129","CHRM2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1952","1131","CHRM3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1953","1132","CHRM4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1954","1133","CHRM5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14850","79476","OR5AL2P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15254","81226","OR5AM1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8169","26540","OR10G1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31313","403300","OR7G15P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8468","390886","OR7H1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31314","403301","OR7H2P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15366","81114","OR7K1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14827","79499","OR7L1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15128","81352","OR7M1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8318","23538","OR52A1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19579","390053","OR52A4P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19580","390054","OR52A5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15206","81274","OR52B1P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15207","255725","OR52B2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15208","387747","OR52B3P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15209","143496","OR52B4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15210","81270","OR52B5P"
